,name,key,url,description,species_2nd,species_3rd,species,home_world,gender,height,eye_color,skin_color,hair_color,weight
3518,Sadori Vushan,Sadori_Vushan,https://starwars.fandom.com/wiki/Sadori_Vushan,"Sadori Vushan was a male Kage who was a member of the Dreamers. He was the son of Ru and Halia Vushan, also members of the Dreamers. He accompanied fellow Dreamer Seyn Marana, whom he had fallen in love without knowing she was secretly an undercover Imperial, on a mission to explode an munitions factory. They disguised themselves as students on a field trip to the factory and planted a bomb on a timer to destroy it. When the timer expired without the bomb exploding, Vushan turned back, planning to detonate his suicide bomb to finish their mission. Unaware that Marana has actually changed the timer to allow the students on the field trip to escape in time, Vushan sacrificed his life to destroy the factory, unaware that his sacrifice was unnecessary because the bomb was on a delay. He died in the hands of  Marana, who would later be discovered as a traitor and killed for her role in his death.
",,,Kage,Quarzite,Male,,Pink,Gray,,
3519,Saelt-Marae,Saelt-Marae,https://starwars.fandom.com/wiki/Saelt-Marae,"Saelt-Marae was a male Yarkora who worked for Jabba Desilijic Tiure, a powerful Hutt crime lord. Posing as a humble merchant, the Yarkora mingled with the various denizens of Jabba's fortress on Tatooine, learning of the intrigues developing behind the Hutt's back and revealing those to Jabba. Shortly before the Battle of Endor, Saelt-Marae traveled on board Jabba's sail barge Khetanna to the Great Pit of Carkoon to witness the execution of two of the Hutt's prisoners, Luke Skywalker and Han Solo. The prisoners were to be fed to the sarlacc which resided in the pit, but managed to escape and kill Jabba before destroying the sail barge.
",,,Yarkora,,Male,2.2,Black,,White,
3520,Saesee Tiin,Saesee_Tiin,https://starwars.fandom.com/wiki/Saesee_Tiin,"Saesee Tiin, a Force-sensitive Iktotchi male from the moon Iktotch, was a Jedi Master who served on the Jedi High Council during the last years of the Galactic Republic. A skilled lightsaber combatant and starfighter pilot, Tiin fought in the Clone Wars as a Jedi General of the Grand Army of the Republic. He was slain by Darth Sidious shortly before another Jedi when the Jedi confronted the Sith Lord, who was revealed to be the true identity of Supreme Chancellor Sheev Palpatine.
",,,Iktotchi,Iktotch,Male,1.93,Yellow,Orange and light,,
3521,Saff Melor,Saff_Melor,https://starwars.fandom.com/wiki/Saff_Melor,"Saff Melor was a Cerean male who served as a Captain in the New Republic Defense Fleet during the Galactic Civil War.
",,,Cerean,,Male,,,,,
3522,Safwan,Safwan,https://starwars.fandom.com/wiki/Safwan,"Safwan was a human-Twi'lek hybrid male who was the second-in-command of the smuggler Ana Tolla's crew. Around 34 ABY, he traveled with his colleagues to the Outer Rim planet Batuu with the intention of destroying Kat Saka's farm. Prior to the mission's start, Safwan got trampled in a riot within Black Spire Outpost and received injuries to his face and arm.
",,,Human-Twi'lek hybrid,,Male,,,Light peach,,
3523,Sagwa,Sagwa,https://starwars.fandom.com/wiki/Sagwa,"Sagwa was a male Wookiee who was imprisoned by the Galactic Empire in the spice mines of Kessel. After years of toil, Sagwa was freed by Chewbacca and participated in a break-out, escaping alongside Tak and other slaves.
",,,Wookiee,Kashyyyk,Male,,,,Brown,
3524,Sai'torr Kal Fas,Saitorr_Kal_Fas,https://starwars.fandom.com/wiki/Sai%27torr_Kal_Fas,"Sai'torr Kal Fas was a Saurin active during the Galactic Civil War. When local farm boy Luke Skywalker and Jedi Master Obi-Wan Kenobi arrived at Chalmun's Spaceport Cantina  arrived looking for a pilot to bring them to the planet Alderaan Fas was there.
",,,Saurin,,None,,Black,,None,
3525,Saile Minnau,Saile_Minnau,https://starwars.fandom.com/wiki/Saile_Minnau,"Saile Minnau was a fair-skinned human male with brown and gray hair who served as a guard in the Resistance during their war against the First Order. He wore a brown Resistance military uniform including a helmet and boots and carried an EL-16 blaster rifle. Minnau shared his surname with Teckla Minnau, a handmaiden from the planet Naboo.
",,,Human,,Male,,,Fair,Brown and gray,
3526,Sakas,Sakas,https://starwars.fandom.com/wiki/Sakas,"Sakas was a Mikkian female soldier who fought for the Alliance to Restore the Republic during the Galactic Civil War. She was a member of the Pathfinders, an Rebel Alliance Special Forces unit commanded by General Han Solo, and fought alongside Sergeant Kes Dameron during the raid at the Wretch of Tayron in the weeks following the Battle of Endor.
",,,Mikkian,,Female,,Blue,Pink,,
3527,Sakhet,Sakhet,https://starwars.fandom.com/wiki/Sakhet,"Sakhet was a female Kupohan spy who served in the Alliance to Restore the Republic during the Galactic Civil War, often working with Bothan spies. Shortly after the Battle of Yavin, which saw the destruction of the Imperial superweapon, the Death Star, Luke Skywalker saved her son's life when two Imperial TIE Fighters attempted to destroy his ship in the Llanic system. He brought a message to the Rebel Alliance from Drusil Bephorin, who was a brilliant Givin cryptographer.
",,,Kupohan,,Female,,Dark,Light,,
3528,Sakhet's son,Sakhets_son,https://starwars.fandom.com/wiki/Sakhet%27s_son,"The son of the Kupohan spy Sakhet was a male spy of the same species who served in the Alliance to Restore the Republic during the Galactic Civil War, and often worked with other Bothan spies. Shortly after the Battle of Yavin, which saw the destruction of the Imperial superweapon, the Death Star, Luke Skywalker saved his life when two Imperial TIE Fighters attempted to destroy his ship in the Llanic system. He later worked in his mother's chop house on Denon as a cook, where he made very good nerf nuggets and noodles.
",,,Kupohan,,Male,,Dark,Light,,
3529,Salacious B. Crumb,Salacious_B._Crumb,https://starwars.fandom.com/wiki/Salacious_B._Crumb,"Salacious B. Crumb was a Kowakian monkey-lizard who worked as a jester in the court of the crime lord Jabba Desilijic Tiure during the Galactic Civil War. Known for his shrill laughter, Crumb kept his master amused until his death during the rescue of Han Solo by members of the Alliance to Restore the Republic.
",,,Kowakian monkey-lizard,Kowak,Male,0.7,Yellow,Brown,Red,9 kilograms
3530,Salaka Kuchimba,Salaka_Kuchimba,https://starwars.fandom.com/wiki/Salaka_Kuchimba,"Salaka Kuchimba was a human male who served as a soldier in the army of the Resistance during their war with the First Order. He wore a green uniform jacket and tattered combat cap along with a brown scarf, brown pants and brown boots. He was equipped with an EL-16 blaster rifle and had fair skin, green eyes and brown hair.
",,,Human,,Male,,Green,Fair,Brown,
3531,Salikk,Salikk,https://starwars.fandom.com/wiki/Salikk,"Salikk was a male Gotal pilot who worked for Berch Teller and his rebel cell when they hijacked the Carrion Spike, the personal vessel of Moff Wilhuff Tarkin. He had worked with Teller on Antar 4 as an anti-Separatist partisan before joining his plan to hijack Tarkin's corvette. Salikk subsequently participated in Berch Teller's brief insurgent campaign against the Empire. The insurgents were defeated by Tarkin at the Battle near the Gulf of Tatooine.
",,,Gotal,Antar 4,Male,,Scarlet,Dark,Light,
3532,Salju,Salju,https://starwars.fandom.com/wiki/Salju,"Salju was a human female who was the proprietor of Black Spire Station, a filling station and repair shop in Black Spire Outpost on the planet Batuu that serviced vehicles ranging from landspeeders and swoop bikes to small vessels. Cheerful, friendly, and optimistic, Salju aided anyone who needed help finding any parts they needed or requested.
",,,Human,,Female,,,Red-Brown,Black,
3533,Salporin,Salporin,https://starwars.fandom.com/wiki/Salporin,"Salporin was a male Wookiee warrior. The Shyriiwook translation of his name was ""Storm-sage"".
",,,Wookiee,Kashyyy,Male,,Green,,Brown,
3534,Saltbite,Saltbite,https://starwars.fandom.com/wiki/Saltbite,"Saltbite was a Tynnan male who was the commander of Deep Fathom, an intelligence-centric resistance group. When the group was known as Deep Current, they were able to leverage the Tynnan skill for bureaucracy in order to collect an abundance of information on deployments and shipyard cargo traffic of the Galactic Empire. Saltbite and the Deep Current were featured in a report, which was part of The Rebel Files, on potential allies of the Alliance to Restore the Republic.
",,,Tynnan,,Male,,,,Light brown,
3535,Sama Macoy,Sama_Macoy,https://starwars.fandom.com/wiki/Sama_Macoy,"Sama Macoy was a female Devaronian who served in the cooking staff at Takodana Castle. After the murder of sous chef Robbs Ely, Macoy, who had worked at the castle for several months by then, was one of the kitchen staff who entered a competition run by head chef Strono Tuggs to name a replacement, which Tuggs secretly intended to use to find Ely's killer.
",,,Devaronian,,Female,,Lavender,,,
3536,Samara,Samara,https://starwars.fandom.com/wiki/Samara,"Samara was a female Twi'lek who was fighting for Cham Syndulla during the Clone Wars.
",,,Twi'lek,Ryloth,Female,,,,,
3537,Sammo Quid,Sammo_Quid,https://starwars.fandom.com/wiki/Sammo_Quid,"Sammo Quid was a male Rutian Twi'lek Jedi youngling who served the Jedi Order during the time of the Clone Wars. Quid studied under Jedi Master Yoda at the Jedi Temple on Coruscant alongside Caleb Dume and Tai Uzuma.
",,,Twi'lek,,Male,,Green,Blue,,
3538,Samnel Peers,Samnel_Peers,https://starwars.fandom.com/wiki/Samnel_Peers,"Samnel Peers was a TIE fighter pilot with the rank of second lieutenant in the 204th Imperial Fighter Wing of the Galactic Empire. Six months before the Battle of Endor in 4 ABY, Peers was part of a TIE squadron of twelve pilots loaned by the 204th's Colonel Shakara Nuress to the Imperial-class Star Destroyer Sanction for an anticipated Rebel Alliance attack on the Trenchenovu shipyards.
",,,Human,,None,,,,,
3539,Sampa,Sampa,https://starwars.fandom.com/wiki/Sampa,"Sampa was a human male stormtrooper and member of Commander Kimmund's unit in the First Legion. During the Galactic Empire's rule, Darth Vader's personal legion was deployed to the galaxy's Outer Rim Territories. As a result, Sampa and his comrades became involved in a conflict with the Grysks over the planet Batuu.
",,,Human,,Male,,,,,
3540,San Hill,San_Hill,https://starwars.fandom.com/wiki/San_Hill,"San Hill was a male Muun and Chairman of the InterGalactic Banking Clan during the Clone Wars. He pledged the support of the Banking Clan to the Confederacy of Independent Systems and served as the financial cartel's representative on the Separatist Council. Hill and the rest of the council were slaughtered by Darth Vader on Mustafar following the end of the Clone Wars.
",,,Muun,Scipio,Male,1.91,Yellow,Pale,,
3541,Sana Starros,Sana_Starros,https://starwars.fandom.com/wiki/Sana_Starros,"Sana Starros was a human female who lived during the time of the Galactic Civil War. She claimed to be married to Han Solo, though he denied it, and regardless they were not on good terms in the time after the Battle of Yavin. She traveled across the galaxy in search of Han, from Tatooine to the Monsua Nebula, in order to confront him. She was also captain of the Volt Cobra.
",,,Human,Nar Shaddaa,Female,,Brown,Dark brown,Black,
3542,Sana Starros's brother,Sana_Starross_brother,https://starwars.fandom.com/wiki/Sana_Starros%27s_brother,"The brother of bounty hunter Sana Starros was a human male.
",,,Human,,Male,,,,,
3543,Sanjay Rash,Sanjay_Rash,https://starwars.fandom.com/wiki/Sanjay_Rash,"Sanjay Rash was a human male monarch who ruled as King of Onderon during the Clone Wars. After taking the throne from his predecessor, King Ramsis Dendup, Rash gained the military support of the Confederacy of Independent Systems. However, a band of rebels opposed the Separatist occupation of their home planet and supported Dendup's claim against Rash. With the help of the Jedi Order and the Galactic Republic, Steela Gerrera's insurgents fought a successful campaign to drive the battle droid army off of Onderon. During the evacuation, Rash was executed by General Kalani on Count Dooku's orders. As a result, Dendup regained control of the royal government.
",,,Human,Onderon,Male,1.74,Brown,Tan,Brown,
3544,Sannab Ro,Sannab_Ro,https://starwars.fandom.com/wiki/Sannab_Ro,"Sannab Ro was a Xidelphiad female who led a storied career as a fine artist. In the build up to the vote for the Military Creation Act in the Galactic Senate, she created a propaganda poster for the Commission for a Safe and Secure Republic think tank intended for use in the Core Worlds. The poster prompted viewers to vote yes on the act, which would allow the Galactic Republic to create a standing military. By the year 34 ABY, Ro was entering her fourth protogynic phase as a chrysalis on Level 5121 of the planet Coruscant, and was expected to emerge as a male at some point within the next fifteen years.
",,,Xidelphiad,,Female,,,,,
